代码,日期,3日收益,5日收益,10日收益,20日收益
603328,2025-04-14,-5.0,-5.0,-5.0,-5.0
002029,2008-05-15,-5.0,-5.0,-5.0,-5.0
002029,2008-10-23,-5.0,-5.0,-5.0,-5.0
000156,2018-07-03,2.672147995889001,2.672147995889001,2.672147995889001,2.672147995889001
000632,2016-02-03,-5.0,-5.0,-5.0,-5.0
000632,2021-01-15,0.5830903790087468,0.5830903790087468,0.5830903790087468,0.5830903790087468
603788,2017-01-20,2.474284125660274,2.474284125660274,3.947734222963586,6.950236308034473
600559,2011-12-30,-5.0,-5.0,-5.0,-5.0
600559,2018-08-09,1.6939890710382444,-2.568306010928975,-5.0,-5.0
600559,2020-02-10,3.12500000000001,4.202586206896558,6.142241379310348,6.142241379310348
600189,2018-07-10,-0.3289473684210602,-0.3289473684210602,-0.3289473684210602,-0.3289473684210602
600189,2021-08-02,-5.0,-5.0,-5.0,-5.0
000848,2011-06-23,3.414313854235059,4.793171372291533,7.4195666447800335,6.2376887721602055
600987,2008-08-15,-5.0,-5.0,-5.0,-5.0
002236,2014-03-03,-5.0,-5.0,-5.0,-5.0
600768,2010-07-06,4.824561403508773,10.233918128654974,10.233918128654974,10.233918128654974
002268,2018-06-28,5.165692007797265,5.165692007797265,5.165692007797265,5.165692007797265
600602,1994-05-13,0.6410256410256416,0.6410256410256416,0.6410256410256416,0.6410256410256416
600602,2005-05-12,7.8059071729957825,5.485232067510544,5.485232067510544,5.485232067510544
600602,2018-06-25,1.2658227848101156,2.8933092224231487,4.159132007233265,6.509945750452069
601882,2022-04-28,4.233483001924311,9.30083386786401,8.72354073123797,8.72354073123797
600246,2003-11-14,2.2779043280182356,0.4555808656036552,16.970387243735765,16.970387243735765
600246,2008-08-15,-5.0,-5.0,-5.0,-5.0
000998,2005-04-28,-5.0,-5.0,-5.0,-5.0
000998,2018-06-25,-1.6621983914209049,-1.6621983914209049,-1.6621983914209049,-1.6621983914209049
002250,2022-03-29,3.7509377344336086,2.775693923480864,0.9752438109527439,-5.0
600081,2008-08-15,-5.0,-5.0,-5.0,-5.0
600081,2013-07-01,2.6642984014209654,-0.8880994671403165,8.17051509769094,8.17051509769094
002366,2011-05-31,2.0610687022900733,1.5267175572519165,1.4503816793893094,5.114503816793893
000058,2005-11-01,5.111821086261985,5.111821086261985,5.111821086261985,5.111821086261985
000058,2006-04-27,19.245283018867934,34.71698113207547,-5.0,-5.0
002632,2018-10-17,7.790143084260735,6.200317965023842,6.200317965023842,6.200317965023842
601008,2010-05-24,1.3114754098360668,-1.6393442622950762,-5.0,-5.0
601008,2010-07-06,3.8745387453874534,1.660516605166049,4.9815498154981634,10.516605166051667
002296,2017-07-24,0.7494646680942215,0.7494646680942215,0.7494646680942215,0.7494646680942215
600353,2017-05-31,-5.0,-5.0,-5.0,-5.0
600109,1998-08-21,27.192982456140346,26.2280701754386,23.245614035087723,20.087719298245606
600109,2001-02-27,3.56589147286821,2.635658914728681,7.906976744186044,14.341085271317827
600109,2018-06-26,2.8943560057887145,3.328509406657012,3.328509406657012,4.7756874095513755
000950,2010-05-13,-5.0,-5.0,-5.0,-5.0
000950,2010-07-06,5.6603773584905746,3.4833091436865056,8.708272859216263,38.316400580551516
600797,2008-08-29,1.8779342723004713,-3.521126760563368,-5.0,-5.0
601519,2016-02-02,6.712962962962964,6.712962962962964,6.712962962962964,6.712962962962964
601519,2017-02-07,0.9523809523809603,0.9523809523809603,0.9523809523809603,0.9523809523809603
600746,2005-05-17,0.0,0.0,0.0,0.0
600746,2012-08-03,8.767772511848344,8.293838862559255,8.293838862559255,8.293838862559255
600746,2018-05-08,3.3439490445859867,1.2738853503184724,7.802547770700626,11.464968152866238
600215,2008-08-15,-5.0,-5.0,-5.0,-5.0
000065,2008-04-08,-5.0,-5.0,-5.0,-5.0
000065,2008-08-15,-5.0,-5.0,-5.0,-5.0
000065,2011-01-27,6.95443645083933,6.95443645083933,6.95443645083933,6.95443645083933
600894,2010-07-05,3.3203124999999987,7.812499999999989,4.492187499999991,4.492187499999991
600894,2016-02-01,3.9772727272727306,1.207386363636363,6.107954545454541,6.107954545454541
600894,2018-06-26,0.5084745762711755,0.5084745762711755,0.5084745762711755,0.5084745762711755
600106,2017-05-17,-5.0,-5.0,-5.0,-5.0
002500,2018-10-19,8.928571428571432,8.928571428571432,8.928571428571432,8.928571428571432
600198,2003-11-04,-5.0,-5.0,-5.0,-5.0
600198,2011-08-12,1.0362694300518067,-3.022452504317786,2.763385146804838,4.058721934369608
600198,2012-07-12,-5.0,-5.0,-5.0,-5.0
600198,2017-06-07,-2.4154589371980735,-2.4154589371980735,-2.4154589371980735,-2.4154589371980735
002806,2021-02-09,8.192771084337345,9.638554216867457,9.638554216867457,9.638554216867457
002202,2011-08-12,2.5768911055694144,-0.49875311720697196,1.3300083125519546,-5.0
002202,2017-08-31,0.2502085070892357,0.2502085070892357,0.2502085070892357,0.2502085070892357
600830,2010-07-07,2.8272251308900476,0.418848167539258,3.979057591623026,8.90052356020942
600864,2008-08-29,-5.0,-5.0,-5.0,-5.0
600864,2008-09-12,-5.0,-5.0,-5.0,-5.0
600864,2010-07-06,3.69393139841689,1.319261213720312,2.7704485488126642,6.99208443271767
000025,2006-01-11,0.724637681159421,0.724637681159421,0.724637681159421,0.724637681159421
600197,2018-03-29,-1.3705851344227624,-1.3705851344227624,-1.3705851344227624,-1.3705851344227624
600197,2022-10-14,-0.09385265133739829,-0.09385265133739829,-0.09385265133739829,-0.09385265133739829
600543,2008-08-29,-5.0,-5.0,-5.0,-5.0
600543,2017-11-30,-2.452025586353949,-2.452025586353949,-2.452025586353949,-2.452025586353949
002164,2008-03-24,-5.0,-5.0,-5.0,-5.0
002164,2010-07-06,6.378132118451024,5.846621108580103,10.782080485952923,16.324981017463934
002164,2018-06-22,2.50000000000001,3.214285714285725,-5.0,-5.0
600973,2005-05-13,1.3059701492537201,0.373134328358201,3.358208955223875,5.970149253731331
600973,2013-07-11,3.534609720176734,2.503681885125183,-0.2945508100147343,-5.0
600973,2017-06-07,5.202312138728315,5.202312138728315,5.202312138728315,5.202312138728315
600586,2008-08-29,-2.377414561664192,-2.377414561664192,-2.377414561664192,-2.377414561664192
000753,2005-05-13,1.8518518518518452,-5.0,-5.0,-5.0
000753,2016-02-02,0.6993006993007052,0.6993006993007052,0.6993006993007052,0.6993006993007052
000503,1993-07-23,2.531645569620244,13.291139240506315,10.759493670886071,10.759493670886071
600419,2003-11-04,-5.0,-5.0,-5.0,-5.0
600419,2017-12-08,4.502106897316464,4.502106897316464,4.502106897316464,4.502106897316464
000039,2019-07-05,-5.0,-5.0,-5.0,-5.0
000039,2019-07-17,-3.7914691943127994,-3.7914691943127994,-3.7914691943127994,-3.7914691943127994
603010,2018-02-13,3.3783783783783896,15.696465696465713,14.812889812889821,14.812889812889821
000519,2011-10-12,5.212355212355221,5.212355212355221,5.212355212355221,5.212355212355221
000519,2011-12-30,-5.0,-5.0,-5.0,-5.0
000519,2017-11-08,-1.2958963282937281,-1.2958963282937281,-1.2958963282937281,-1.2958963282937281
600969,2005-01-21,1.7211703958692002,-2.753872633390693,2.5817555938037926,2.5817555938037926
600969,2012-12-04,6.298200514138809,7.197943444730072,7.197943444730072,7.197943444730072
600176,2008-08-15,3.6208732694355676,0.05324813631521837,-0.3194888178913859,-5.0
000707,2010-07-06,3.5460992907801447,3.5460992907801447,3.5460992907801447,3.5460992907801447
000917,2002-01-18,9.335124244459372,8.193418401611812,8.193418401611812,8.193418401611812
000917,2008-11-03,8.444444444444441,8.444444444444441,8.444444444444441,8.444444444444441
000917,2012-11-22,-5.0,-5.0,-5.0,-5.0
000917,2019-08-12,-5.0,-5.0,-5.0,-5.0
002072,2008-08-15,-5.0,-5.0,-5.0,-5.0
002068,2011-12-19,-5.0,-5.0,-5.0,-5.0
002068,2013-07-02,-2.1028037383177534,-2.1028037383177534,-2.1028037383177534,-2.1028037383177534
000153,2018-06-25,-1.1164274322168963,-1.1164274322168963,-1.1164274322168963,-1.1164274322168963
600182,2005-05-13,5.569007263922528,5.569007263922528,5.569007263922528,5.569007263922528
002014,2008-10-21,0.3824091778202595,0.3824091778202595,0.3824091778202595,0.3824091778202595
002734,2020-11-05,2.662490211433045,2.5841816758026632,6.499608457321848,6.499608457321848
002242,2011-10-12,-0.6550218340611408,-0.6550218340611408,-0.6550218340611408,-0.6550218340611408
002242,2011-10-13,-4.239130434782596,-4.239130434782596,-4.239130434782596,-4.239130434782596
002242,2016-02-02,2.6181353767560673,6.130268199233722,8.620689655172423,8.620689655172423
002242,2021-09-06,4.806346243583767,2.893140457302851,-2.0065328978068115,8.026131591227246
002010,2008-04-08,-5.0,-5.0,-5.0,-5.0
002010,2011-10-12,1.9021739130434738,-3.3967391304347823,-5.0,-5.0
002514,2012-07-19,-1.842374616171952,-1.842374616171952,-1.842374616171952,-1.842374616171952
002209,2018-06-26,1.971830985915501,1.971830985915501,-5.0,-5.0
000663,2005-05-13,2.564102564102558,0.36630036630037477,6.959706959706957,6.959706959706957
000663,2011-01-27,1.0663507109004722,9.00473933649289,13.74407582938389,9.952606635071088
000663,2019-02-11,5.791505791505806,10.424710424710426,10.424710424710426,10.424710424710426
002171,2022-11-04,0.7936507936508002,0.7936507936508002,0.7936507936508002,0.7936507936508002
000551,1999-01-22,1.6245487364620912,2.346570397111911,-5.0,-5.0
000551,2018-06-25,0.35842293906809275,0.35842293906809275,0.35842293906809275,0.35842293906809275
600611,2010-07-06,3.3829499323410013,0.5412719891745607,9.066305818673895,8.66035182679296
002174,2011-12-19,16.650987770460954,15.05174035747883,15.05174035747883,15.05174035747883
600698,2018-06-26,0.6465517241379364,0.6465517241379364,0.6465517241379364,0.6465517241379364
600975,2005-04-28,-5.0,-5.0,-5.0,-5.0
600770,2018-06-26,1.7241379310344922,3.7931034482758577,2.5862068965517304,-5.0
600770,2023-04-28,0.6920415224913501,0.6920415224913501,0.6920415224913501,0.6920415224913501
600219,2010-07-06,4.015544041450772,1.4248704663212477,7.901554404145082,15.284974093264255
000890,2000-09-13,0.4079551249362664,0.4079551249362664,0.4079551249362664,0.4079551249362664
000890,2013-07-01,-0.8130081300812955,-0.8130081300812955,-0.8130081300812955,-0.8130081300812955
000890,2022-05-05,-1.3227513227513181,-1.3227513227513181,-1.3227513227513181,-1.3227513227513181
601800,2013-06-28,-2.469135802469127,-2.469135802469127,-2.469135802469127,-2.469135802469127
002468,2020-12-29,-0.886699507389161,-0.886699507389161,-0.886699507389161,-0.886699507389161
002861,2021-06-01,-1.322199025748083,-1.322199025748083,-1.322199025748083,-1.322199025748083
600283,2018-06-25,0.09345794392524827,0.09345794392524827,0.09345794392524827,0.09345794392524827
002107,2008-11-07,5.582524271844648,13.531553398058255,11.711165048543688,11.711165048543688
002107,2018-08-09,2.1907216494845354,-1.1597938144329878,-5.0,-5.0
002107,2018-10-19,4.926108374384234,4.926108374384234,4.926108374384234,4.926108374384234
600744,2008-04-08,-5.0,-5.0,-5.0,-5.0
600744,2008-04-23,16.122448979591837,18.16326530612244,12.857142857142852,12.857142857142852
600744,2018-02-08,-2.187500000000009,-2.187500000000009,-2.187500000000009,-2.187500000000009
002044,2019-07-16,2.2922636103151883,6.399235912129894,11.843361986628462,11.843361986628462
002044,2021-07-30,0.6640106241699844,0.6640106241699844,0.6640106241699844,0.6640106241699844
002593,2012-07-19,-0.7416563658838133,-0.7416563658838133,-0.7416563658838133,-0.7416563658838133
600268,2008-10-23,11.69230769230769,12.769230769230772,8.153846153846157,8.153846153846157
600268,2021-02-10,9.73451327433628,7.079646017699106,7.079646017699106,7.079646017699106
000541,1994-04-26,3.2394366197183158,3.2394366197183158,3.2394366197183158,3.2394366197183158
000541,2012-07-19,0.5681818181818187,0.5681818181818187,0.5681818181818187,0.5681818181818187
000541,2022-11-04,-0.5714285714285762,-0.5714285714285762,-0.5714285714285762,-0.5714285714285762
600828,2003-11-13,2.169625246548312,8.8757396449704,4.930966469428007,4.930966469428007
600828,2018-06-25,-3.2882011605415844,-3.2882011605415844,-3.2882011605415844,-3.2882011605415844
000045,2012-08-06,2.8192371475953553,0.9950248756218841,0.16583747927031153,6.965174129353232
000524,1994-07-13,-5.0,-5.0,-5.0,-5.0
000524,2005-05-13,4.2145593869731925,3.8314176245210767,-5.0,-5.0
000524,2008-11-05,8.771929824561413,6.578947368421069,6.578947368421069,6.578947368421069
002007,2008-09-11,6.969696969696961,4.606060606060615,4.606060606060615,4.606060606060615
000788,2003-11-04,7.500000000000007,2.0833333333333446,2.0833333333333446,2.0833333333333446
000788,2017-05-02,-1.3748854262144854,-1.3748854262144854,-1.3748854262144854,-1.3748854262144854
002492,2014-05-05,-0.7159904534606264,-0.7159904534606264,-0.7159904534606264,-0.7159904534606264
688289,2023-05-08,-3.3934252386002153,-3.3934252386002153,-3.3934252386002153,-3.3934252386002153
000932,2008-04-23,13.854595336076828,13.854595336076828,13.854595336076828,13.854595336076828
000425,2008-04-09,-5.0,-5.0,-5.0,-5.0
000989,2002-11-04,1.352493660185969,-4.480135249366013,-5.0,-5.0
000989,2010-07-07,3.555555555555559,2.666666666666673,7.822222222222229,14.133333333333331
600468,2011-08-12,1.3900589721988286,-1.5585509688289698,0.16849199663017145,-5.0
600468,2016-01-20,-5.0,-5.0,-5.0,-5.0
600468,2021-01-18,19.220779220779214,19.220779220779214,19.220779220779214,19.220779220779214
000716,2018-06-26,2.25988700564972,1.6949152542372896,-5.0,-5.0
601226,2016-02-02,-0.2141327623126293,-0.2141327623126293,-0.2141327623126293,-0.2141327623126293
601958,2010-07-06,4.100418410041843,0.9205020920502193,8.451882845188297,10.54393305439332
600302,2005-07-20,1.7751479289940846,8.28402366863906,6.804733727810651,6.804733727810651
