日期	股票代码	开盘	收盘	最高	最低	成交量	成交额	振幅	涨跌幅	涨跌额	换手率
2020/08/07	688556	8.675016712300286	10.107115745544434	10.508927760374688	8.312355240083	117535178	1187941648	0.0	0.0	0.0	0.0
2020/08/10	688556	9.27258093661685	8.32471752166748	9.27258093661685	8.306171533265735	82584565	687493175	9.56	-17.64	-1.7823982238769531	0.0
2020/08/11	688556	8.034180000417285	7.995029449462891	8.345327576251222	7.850788942812988	48020777	383927526	5.94	-3.96	-0.32968807220458984	0.0
2020/08/12	688556	8.013572726239786	7.795151710510254	8.221691466176448	7.745698888621671	42599691	332071054	5.95	-2.5	-0.19987773895263672	0.0
2020/08/13	688556	7.819879118296782	7.395400524139404	7.891999359929479	7.319159717452183	42430327	313789262	7.35	-5.13	-0.3997511863708496	0.0
2020/08/14	688556	7.335643547083812	7.131647109985352	7.372734671139301	6.981224919574561	32413036	231158334	5.29	-3.57	-0.26375341415405273	0.0
2020/08/17	688556	7.121344768120636	7.14813232421875	7.183162304819926	6.9812252770983845	24857742	177686429	2.83	0.23	0.016485214233398438	0.0
2020/08/18	688556	7.170796997998816	7.4201273918151855	7.486065052903147	7.0966164822012745	36760415	272766962	5.45	3.81	0.27199506759643555	0.0
2020/08/19	688556	7.366552675031727	6.999770641326904	7.366552675031727	6.983285362422362	29031256	203212133	5.17	-5.67	-0.42035675048828125	0.0
2020/08/20	688556	6.896741080555178	6.511413097381592	6.896741080555178	6.4784438374178555	28467533	185363867	5.98	-6.98	-0.4883575439453125	0.0
2020/08/21	688556	6.567049769503448	6.655654430389404	6.820500762554211	6.4908085296070475	20208607	134501504	5.06	2.22	0.1442413330078125	0.0
2020/08/24	688556	6.5917772566825255	6.40838623046875	6.5917772566825255	6.3259628514155475	17272022	110685787	3.99	-3.72	-0.2472681999206543	0.0
2020/08/25	688556	6.435172478980866	6.476384162902832	6.552624527149577	6.3754152353263525	13096598	84818599	2.77	1.06	0.06799793243408203	0.0
2020/08/26	688556	6.50317179841557	6.36923360824585	6.692744511590542	6.315658936113296	16013764	101995403	5.82	-1.65	-0.10715055465698242	0.0
2020/08/27	688556	6.309478483707282	6.336266040802002	6.400143862466734	6.060149339192487	16528977	104731995	5.34	-0.52	-0.032967567443847656	0.0
2020/08/28	688556	6.334204242081091	6.175540924072266	6.334204242081091	6.146692655904822	12099696	74722167	2.96	-2.54	-0.16072511672973633	0.0
2020/08/31	688556	6.183783512256918	6.208509922027588	6.325962848887268	6.161116953611616	9433722	58569356	2.67	0.53	0.032968997955322266	0.0
2020/09/01	688556	6.212630740377895	6.321841239929199	6.323901953760378	6.185843186102258	8599243	54363049	2.22	1.83	0.11333131790161133	0.0
2020/09/02	688556	6.3630524962181365	6.163177490234375	6.3630524962181365	6.152873921079545	10000852	61637025	3.32	-2.51	-0.15866374969482422	0.0
2020/09/03	688556	6.216751865672678	6.31771993637085	6.36099233642641	6.101359661622653	13090377	82701335	4.21	2.51	0.1545424461364746	0.0
2020/09/04	688556	6.243539408897226	6.348628044128418	6.447536263706013	6.243539408897226	11431850	72576563	3.23	0.49	0.03090810775756836	0.0
