日期	股票代码	开盘	收盘	最高	最低	成交量	成交额	振幅	涨跌幅	涨跌额	换手率
1994/01/10	000559	0.28391413571554636	0.2957438826560974	0.3160233976213719	0.2737741392131145	79097030	23392462	0.0	0.0	0.0	0.0
1994/01/11	000559	0.29574383934071197	0.27546384930610657	0.29574383934071197	0.27546384930610657	24277541	6687584	6.86	-6.86	-0.020280033349990845	0.0
1994/01/12	000559	0.2720843489248382	0.27546384930610657	0.2856038443234093	0.26870434062658066	11732414	3231855	6.13	0.0	0.0	0.0
1994/01/13	000559	0.2737741554360028	0.27039414644241333	0.27715416442959223	0.2636341583327106	12057202	3260196	4.91	-1.84	-0.005069702863693237	0.0
1994/01/14	000559	0.27377405135468086	0.2551842927932739	0.27377405135468086	0.24673454241894657	16294278	4158043	10.0	-5.63	-0.015209853649139404	0.0
1994/01/17	000559	0.25349469642568423	0.24166493117809296	0.25349469642568423	0.24166493117809296	8448940	2041812	4.64	-5.3	-0.01351936161518097	0.0
1994/01/18	000559	0.24166485862704384	0.25349462032318115	0.2602546378051252	0.23659511441285058	12530296	3176362	9.79	4.9	0.011829689145088196	0.0
1994/01/19	000559	0.255184360212585	0.24504485726356506	0.2568746184719009	0.2433545990042492	12979660	3180598	5.33	-3.33	-0.008449763059616089	0.0
1994/01/20	000559	0.24335457384586334	0.24335457384586334	0.2518043255790533	0.23828483036483972	7495338	1824024	5.52	-0.69	-0.0016902834177017212	0.0
1994/01/21	000559	0.24335461038101344	0.246734619140625	0.2501146129614995	0.24166485995973694	7578389	1869850	3.47	1.39	0.0033800452947616577	0.0
1994/01/24	000559	0.2534946098703039	0.24504485726356506	0.255184360212585	0.2450448572635651	5886228	1442389	4.11	-0.68	-0.0016897618770599365	0.0
1994/01/25	000559	0.24166481953415733	0.23828482627868652	0.24335456967277322	0.23490481808448122	9319491	2220693	3.45	-2.76	-0.00676003098487854	0.0
1994/01/26	000559	0.23828480682817865	0.23321504890918732	0.23997455682886507	0.23152480593030209	4842160	1129264	3.55	-2.13	-0.0050697773694992065	0.0
1994/01/27	000559	0.23152483615413177	0.23997458815574646	0.2399745881557465	0.2281448277945921	6080508	1459167	5.07	2.9	0.006759539246559143	0.0
1994/01/28	000559	0.23997458469542715	0.2281448245048523	0.23997458469542715	0.22307508093588055	5651906	1289453	7.04	-4.93	-0.011829763650894165	0.0
1994/01/31	000559	0.22138533379992428	0.21293558180332184	0.22138533379992428	0.21293558180332184	7493855	1595708	3.7	-6.67	-0.015209242701530457	0.0
1994/02/01	000559	0.20448528996451018	0.20786529779434204	0.2247652921273027	0.20448528996451018	11561863	2403310	9.52	-2.38	-0.005070284008979797	0.0
1994/02/02	000559	0.20786532710507355	0.21462532877922058	0.2196950723416519	0.20786532710507355	6299999	1352139	5.69	3.25	0.00676003098487854	0.0
1994/02/03	000559	0.2163150792530125	0.2281448245048523	0.2281448245048523	0.21462532905610723	18102117	4129904	6.3	6.3	0.013519495725631714	0.0
1994/02/04	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	23132626	5746718	9.63	8.89	0.02028001844882965	0.0
1994/02/07	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	0	0	8.84	0.0	0.0	0.0
1994/02/08	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	0	0	8.84	0.0	0.0	0.0
1994/02/09	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	0	0	8.84	0.0	0.0	0.0
1994/02/10	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	0	0	8.84	0.0	0.0	0.0
1994/02/11	000559	0.23321508857061482	0.24842484295368195	0.2501145932417336	0.22814483681115874	0	0	8.84	0.0	0.0	0.0
1994/02/14	000559	0.24842485828989544	0.22307510673999786	0.2518043590746282	0.22307510673999786	17089194	3812173	11.56	-10.2	-0.025349736213684082	0.0
1994/02/15	000559	0.2163151042751694	0.22307510673999786	0.2264551005030437	0.21124534518102042	9180084	2047848	6.82	0.0	0.0	0.0
1994/02/16	000559	0.22476534663185999	0.21800534427165985	0.22983510564754153	0.2163151009271412	11069491	2413208	6.06	-2.27	-0.005069762468338013	0.0
1994/02/17	000559	0.2163150789739459	0.21462532877922058	0.22138533045336764	0.2129355785844953	4993431	1071716	3.88	-1.55	-0.00338001549243927	0.0
1994/02/18	000559	0.21462535056092802	0.21800534427165985	0.21800534427165982	0.21293560019471483	2620550	571293	2.36	1.57	0.00338001549243927	0.0
1994/02/21	000559	0.21800529935296223	0.21124529838562012	0.21800529935296223	0.21124529838562012	2802965	592113	3.1	-3.1	-0.006760045886039734	0.0
1994/02/22	000559	0.21293561135140027	0.2196951061487198	0.23152486814441764	0.20955560252483754	12298940	2702016	10.4	4.0	0.00844980776309967	0.0
1994/02/23	000559	0.22645510886310785	0.2196951061487198	0.22645510886310785	0.21631511226089437	4696821	1031868	4.62	0.0	0.0	0.0
1994/02/24	000559	0.22476538894745804	0.23152489960193634	0.23321514326466974	0.21969513599891669	7855719	1818794	6.15	5.38	0.011829793453216553	0.0
1994/02/25	000559	0.23659507614007064	0.23828482627868652	0.24842482098383348	0.23321506794586533	41388981	9862366	6.57	2.92	0.006759926676750183	0.0
1994/02/28	000559	0.23828482946399165	0.23659507930278778	0.24335457292584883	0.2349048212246036	19212922	4545682	3.55	-0.71	-0.0016897469758987427	0.0
1994/03/01	000559	0.23490479113026694	0.22983504831790924	0.2399745488813574	0.22814479045626893	8502330	1954133	5.0	-2.86	-0.00676003098487854	0.0
1994/03/02	000559	0.229835085887831	0.22645507752895355	0.2332150793079732	0.22307508410881138	5137287	1163364	4.41	-1.47	-0.0033799707889556885	0.0
1994/03/03	000559	0.21969509803821524	0.22307510673999786	0.23321510296787215	0.21800534764584886	7249152	1617105	6.72	-1.49	-0.0033799707889556885	0.0
1994/03/04	000559	0.21293561135140027	0.2196951061487198	0.22645510886310785	0.21293561135140027	7944703	1745412	6.06	-1.52	-0.003380000591278076	0.0
1994/03/07	000559	0.2247653501106773	0.22307510673999786	0.2264551005030437	0.2163151042751694	6678177	1489735	4.62	1.54	0.003380000591278076	0.0
1994/03/08	000559	0.22307511497528248	0.2196951061487198	0.22476535840836082	0.2180053556939727	3784745	831489	3.03	-1.52	-0.003380000591278076	0.0
1994/03/09	000559	0.219695094637873	0.21800534427165985	0.22138535292112818	0.21800534427165982	2834110	617851	1.54	-0.77	-0.0016897618770599365	0.0
1994/03/10	000559	0.2180053221469266	0.21462532877922058	0.2196950723416519	0.21462532877922058	2958686	635008	2.33	-1.55	-0.00338001549243927	0.0
1994/03/11	000559	0.20617560863701218	0.2196951061487198	0.22645510886310785	0.20617560863701218	6955508	1528091	9.45	2.36	0.0050697773694992065	0.0
1994/03/14	000559	0.22983505592961567	0.23321504890918732	0.23490479890987373	0.2247652980106243	15311016	3570759	4.62	6.15	0.01351994276046753	0.0
1994/03/15	000559	0.23659511166965475	0.22307510673999786	0.23659511166965475	0.22138535634763146	10169279	2268512	6.52	-4.35	-0.010139942169189453	0.0
1994/03/16	000559	0.22307510673999786	0.22307510673999786	0.2264551005030437	0.21800534764584886	6848728	1527780	3.79	0.0	0.0	0.0
