日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2012-01-06,002651,6.06,6.55,6.78,6.04,24725980,162061840.3,0.0,0.0,0.0,0.0
2012-01-09,002651,6.58,7.21,7.21,6.53,19532240,140834781.0,10.35,10.01,0.66,0.0
2012-01-10,002651,7.09,7.56,7.57,7.01,19882150,150381398.9,7.79,4.9,0.35,0.0
2012-01-11,002651,7.5,7.36,7.59,7.31,12903745,94953758.2,3.63,-2.71,-0.21,0.0
2012-01-12,002651,7.3,7.18,7.37,7.11,7472785,53622304.4,3.6,-2.49,-0.18,0.0
2012-01-13,002651,7.16,6.91,7.38,6.91,8652677,59769033.0,6.59,-3.74,-0.27,0.0
2012-01-16,002651,6.78,6.45,6.78,6.43,6527812,42105861.6,5.02,-6.62,-0.46,0.0
2012-01-17,002651,6.37,6.76,6.85,6.31,5932940,40121420.7,8.36,4.84,0.31,0.0
2012-01-18,002651,6.69,6.35,6.78,6.31,5185140,32905621.4,6.95,-6.16,-0.42,0.0
2012-01-19,002651,6.27,6.37,6.43,6.25,3227977,20546279.1,2.93,0.3,0.02,0.0
2012-01-20,002651,6.4,6.56,6.67,6.37,3408650,22373613.5,4.66,3.12,0.2,0.0
2012-01-30,002651,6.59,6.55,6.74,6.5,3138547,20551218.8,3.7,-0.24,-0.02,0.0
2012-01-31,002651,6.45,6.67,6.68,6.45,2468652,16460633.1,3.52,1.83,0.12,0.0
2012-02-01,002651,6.69,6.6,6.74,6.58,2798610,18466547.4,2.41,-1.04,-0.07,0.0
2012-02-02,002651,6.61,6.72,6.73,6.59,2736995,18396662.1,2.2,1.86,0.12,0.0
2012-02-03,002651,6.68,6.75,6.77,6.65,3421760,23096429.7,1.88,0.42,0.03,0.0
2012-02-06,002651,6.75,6.69,6.77,6.64,2347940,15700175.0,1.87,-0.93,-0.06,0.0
2012-02-07,002651,6.68,6.5,6.68,6.47,2591660,16839407.1,3.07,-2.83,-0.19,0.0
2012-02-08,002651,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,0.0,0.0
2012-02-09,002651,6.68,6.78,6.81,6.64,5687737,38535004.5,2.62,4.27,0.28,0.0
2012-02-10,002651,6.77,6.74,6.81,6.7,3804892,25634517.1,1.54,-0.56,-0.04,0.0
2012-02-13,002651,6.73,6.85,6.88,6.66,4172532,28572033.0,3.28,1.64,0.11,0.0
2012-02-14,002651,6.75,6.69,6.81,6.63,6565032,43940378.0,2.67,-2.26,-0.15,0.0
2012-02-15,002651,6.66,6.72,6.75,6.62,5128892,34473754.2,1.89,0.42,0.03,0.0
2012-02-16,002651,6.72,6.59,6.75,6.55,3817742,25155132.0,2.96,-1.97,-0.13,0.0
2012-02-17,002651,6.59,6.59,6.65,6.54,2598337,17128657.5,1.68,0.05,0.0,0.0
2012-02-20,002651,6.7,6.6,6.71,6.57,4462115,29457211.9,2.11,0.14,0.01,0.0
2012-02-21,002651,6.59,6.61,6.62,6.46,4259900,28149136.0,2.34,0.1,0.01,0.0
2012-02-22,002651,6.62,6.81,6.83,6.59,7610202,51823940.2,3.68,3.05,0.2,0.0
2012-02-23,002651,6.84,6.89,6.91,6.74,8468970,58393216.8,2.41,1.25,0.09,0.0
2012-02-24,002651,6.84,7.05,7.08,6.84,8873345,62552763.9,3.57,2.24,0.15,0.0
2012-02-27,002651,7.11,7.01,7.22,7.0,8367827,58645988.2,3.04,-0.58,-0.04,0.0
2012-02-28,002651,6.94,7.44,7.53,6.91,13821512,102884313.6,8.78,6.21,0.44,0.0
2012-02-29,002651,7.31,7.1,7.43,7.1,7492890,53199375.4,4.53,-4.62,-0.34,0.0
2012-03-01,002651,7.1,7.2,7.21,6.96,4696140,33801677.9,3.51,1.38,0.1,0.0
2012-03-02,002651,7.15,7.28,7.38,7.14,5838265,42482785.2,3.33,1.1,0.08,0.0
2012-03-05,002651,7.28,7.44,7.51,7.24,7853030,58406693.4,3.64,2.21,0.16,0.0
2012-03-06,002651,7.4,7.24,7.4,7.15,5617710,40647542.6,3.44,-2.71,-0.2,0.0
2012-03-07,002651,7.16,7.2,7.33,7.1,4350640,31328577.9,3.18,-0.48,-0.03,0.0
2012-03-08,002651,7.21,7.21,7.29,7.18,3169432,22862785.5,1.62,0.18,0.01,0.0
2012-03-09,002651,7.26,7.4,7.4,7.16,5524547,40896993.2,3.37,2.62,0.19,0.0
2012-03-12,002651,7.38,7.36,7.53,7.25,5270477,38816682.4,3.83,-0.51,-0.04,0.0
2012-03-13,002651,7.33,7.79,7.9,7.29,15691947,122251834.5,8.27,5.78,0.43,0.0
2012-03-14,002651,7.74,7.25,7.77,7.19,12724645,92311348.6,7.41,-6.88,-0.54,0.0
2012-03-15,002651,7.26,7.13,7.32,6.88,6943732,49475577.2,6.04,-1.78,-0.13,0.0
2012-03-16,002651,7.13,7.18,7.21,7.0,4371297,31367022.9,2.97,0.71,0.05,0.0
2012-03-19,002651,7.18,7.24,7.25,7.1,3061927,22154900.9,2.15,0.84,0.06,0.0
2012-03-20,002651,7.19,6.93,7.19,6.92,4742095,32876042.8,3.71,-4.18,-0.3,0.0
2012-03-21,002651,6.97,6.85,7.0,6.8,3004935,20595694.4,2.78,-1.14,-0.08,0.0
2012-03-22,002651,6.86,6.88,6.96,6.81,1667610,11466546.7,2.12,0.32,0.02,0.0
2012-03-23,002651,6.88,6.79,6.94,6.78,2094160,14227781.3,2.34,-1.19,-0.08,0.0
2012-03-26,002651,6.77,6.74,6.84,6.69,1615115,10891625.4,2.14,-0.74,-0.05,0.0
2012-03-27,002651,6.79,6.78,6.83,6.73,1299725,8813970.3,1.5,0.56,0.04,0.0
2012-03-28,002651,6.73,6.39,6.78,6.37,2552645,16304110.2,6.05,-5.81,-0.39,0.0
2012-03-29,002651,6.38,6.3,6.45,6.25,2022287,12744415.2,3.11,-1.33,-0.09,0.0
2012-03-30,002651,6.25,5.85,6.3,5.82,4893102,28629240.3,7.61,-7.16,-0.45,0.0
2012-04-05,002651,5.85,6.0,6.03,5.84,2283925,13694481.4,3.34,2.48,0.15,0.0
2012-04-06,002651,5.99,6.14,6.24,5.96,2828220,17368438.3,4.58,2.42,0.15,0.0
2012-04-09,002651,6.14,6.14,6.14,6.14,0,0.0,0.0,0.0,0.0,0.0
2012-04-10,002651,6.03,5.93,6.03,5.66,5671375,33630076.4,6.06,-3.44,-0.21,0.0
2012-04-11,002651,5.83,5.91,5.91,5.72,3464572,20489553.3,3.24,-0.27,-0.02,0.0
2012-04-12,002651,5.92,5.97,5.98,5.8,5332862,31824607.8,2.93,0.91,0.05,0.0
2012-04-13,002651,5.97,6.0,6.01,5.93,4783987,28684926.6,1.32,0.48,0.03,0.0
2012-04-16,002651,5.95,5.96,6.01,5.91,2466567,14696251.2,1.68,-0.63,-0.04,0.0
2012-04-17,002651,5.95,5.82,5.99,5.81,3149300,18327025.4,2.91,-2.33,-0.14,0.0
2012-04-18,002651,5.82,5.96,5.97,5.81,3931030,23409380.8,2.71,2.33,0.14,0.0
2012-04-19,002651,5.96,6.1,6.14,5.93,5811840,35452894.1,3.55,2.44,0.15,0.0
2012-04-20,002651,6.06,6.1,6.12,6.01,3837275,23395717.9,1.71,-0.05,-0.0,0.0
2012-04-23,002651,6.06,5.86,6.09,5.82,4144400,24287846.5,4.45,-3.88,-0.24,0.0
2012-04-24,002651,5.69,5.59,5.84,5.52,5386757,30107359.2,5.38,-4.63,-0.27,0.0
2012-04-25,002651,5.57,5.54,5.59,5.43,3337877,18476899.5,2.99,-0.96,-0.05,0.0
2012-04-26,002651,5.52,5.56,5.6,5.51,2681905,14904964.2,1.48,0.4,0.02,0.0
2012-04-27,002651,5.56,5.52,5.56,5.43,2335962,12901303.7,2.33,-0.62,-0.03,0.0
2012-05-02,002651,5.59,5.66,5.66,5.54,3264497,18472275.2,2.17,2.46,0.14,0.0
2012-05-03,002651,5.63,5.7,5.73,5.62,2559127,14593915.6,2.06,0.78,0.04,0.0
2012-05-04,002651,5.7,5.73,5.74,5.65,2231690,12782954.7,1.55,0.44,0.03,0.0
2012-05-07,002651,5.8,5.78,5.8,5.71,2278432,13165675.0,1.6,0.88,0.05,0.0
2012-05-08,002651,5.78,5.73,5.78,5.68,2282107,13078942.3,1.69,-0.82,-0.05,0.0
2012-05-09,002651,5.72,5.58,5.72,5.58,2290955,12790026.4,2.37,-2.59,-0.15,0.0
2012-05-10,002651,5.52,5.6,5.64,5.52,1442830,8077837.5,2.09,0.28,0.02,0.0
2012-05-11,002651,5.6,5.86,5.92,5.6,7083677,41535526.0,5.8,4.73,0.26,0.0
2012-05-14,002651,5.88,5.8,5.92,5.77,4215082,24462759.7,2.58,-1.02,-0.06,0.0
2012-05-15,002651,5.74,5.7,5.79,5.59,2627342,14982924.8,3.42,-1.74,-0.1,0.0
2012-05-16,002651,5.7,5.7,5.7,5.7,0,0.0,0.0,0.0,0.0,0.0
2012-05-17,002651,5.63,5.65,5.68,5.53,2918835,16479508.3,2.65,-1.0,-0.06,0.0
2012-05-18,002651,5.62,5.61,5.7,5.58,2013972,11307199.1,2.07,-0.56,-0.03,0.0
2012-05-21,002651,5.64,5.58,5.68,5.56,1593520,8896361.1,2.02,-0.56,-0.03,0.0
2012-05-22,002651,5.6,5.63,5.64,5.59,2264995,12745113.6,0.9,0.79,0.04,0.0
2012-05-23,002651,5.63,5.7,5.74,5.6,2898795,16521797.1,2.35,1.29,0.07,0.0
2012-05-24,002651,5.69,5.72,5.8,5.68,3657060,20924302.7,2.05,0.39,0.02,0.0
2012-05-25,002651,5.71,5.52,5.73,5.51,2564330,14146378.3,3.75,-3.58,-0.21,0.0
2012-05-28,002651,5.52,5.65,5.67,5.36,2684502,15164948.1,5.55,2.4,0.13,0.0
2012-05-29,002651,5.63,5.73,5.77,5.59,3530750,20246152.9,3.24,1.51,0.09,0.0
2012-05-30,002651,5.73,5.76,5.76,5.66,2610430,15034688.3,1.65,0.44,0.03,0.0
2012-05-31,002651,5.74,5.77,5.79,5.72,2931750,16922308.0,1.31,0.22,0.01,0.0
2012-06-01,002651,5.78,5.87,5.87,5.77,4333762,25438589.4,1.75,1.69,0.1,0.0
2012-06-04,002651,5.82,5.62,5.82,5.59,3048382,17124381.3,3.98,-4.3,-0.25,0.0
