Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-04-25,3.5262607015189436,3.860647802549124,3.25875129413373,3.3195488452911377,74719675,0.0,0.0
1994-04-26,3.3864249881863797,3.4837017808448776,3.1857935401869537,3.4289839267730713,20179449,0.0,0.0
1994-04-27,3.5262607083882695,3.769451141357422,3.392506004435102,3.769451141357422,28791966,0.0,0.0
1994-04-28,3.8667277290951683,3.933605430828562,3.556660249051458,3.6296164989471436,35672924,0.0,0.0
1994-04-29,3.5809782557385472,3.67825414687181,3.4107449905238254,3.495861053466797,12824533,0.0,0.0
1994-05-02,3.5809782557385472,3.67825414687181,3.4107449905238254,3.495861053466797,0,0.0,0.0
1994-05-03,3.587058188750185,3.6904146912522373,3.538420692479237,3.660015344619751,7985445,0.0,0.0
1994-05-04,3.745132343046935,3.7816109188865146,3.574899065084155,3.6417758464813232,7906845,0.0,0.0
1994-05-05,3.580978854644091,3.611377063009274,3.374266981749717,3.4472241401672363,6409987,0.0,0.0
1994-05-06,3.40466435356857,3.4472232931639217,3.0885175043244644,3.191873073577881,5476219,0.0,0.0
1994-05-09,3.1310761657909674,3.185794028245462,3.0520393293119534,3.088517904281616,3284222,0.0,0.0
1994-05-10,3.12499661338597,3.3317084560586947,3.094597270136257,3.289149284362793,4175074,0.0,0.0
1994-05-11,3.343867619205586,3.343867619205586,3.052039462449542,3.161475419998169,4829026,0.0,0.0
1994-05-12,3.088517904281616,3.1918734869193828,3.070278616796785,3.088517904281616,2446032,0.0,0.0
1994-05-13,3.039879381659854,3.2161921073441686,3.039879381659854,3.1675546169281006,3114760,0.0,0.0
1994-05-16,3.2101131994536565,3.222273029874644,3.076358482809754,3.1189167499542236,1530499,0.0,0.0
1994-05-17,3.1371558478357,3.1371558478357,3.0885181241893394,3.106757640838623,913803,0.0,0.0
1994-05-18,3.100676396424523,3.100676396424523,3.009479971506401,3.039879083633423,1726999,0.0,0.0
1994-05-19,3.0520393293119534,3.149315453275799,3.0398795005010424,3.088517904281616,3353076,0.0,0.0
1994-05-20,3.100677096018695,3.106757694559545,3.045959228722034,3.058119058609009,1669306,0.0,0.0
1994-05-23,3.0581189887261133,3.0702788183352165,2.9365243384875988,2.960843086242676,1228360,0.0,0.0
1994-05-24,2.9608426852913543,2.9730025132537983,2.8635665681150693,2.9182846546173096,1317650,0.0,0.0
1994-05-25,2.9243644027322127,2.9486831496045873,2.863566851953955,2.8696463108062744,796532,0.0,0.0
1994-05-26,2.8574864640779563,2.8574864640779563,2.71157307227732,2.735891819000244,1319851,0.0,0.0
1994-05-27,2.729812277200628,2.729812277200628,2.583897750506843,2.626455783843994,1287782,0.0,0.0
1994-05-30,2.5717375485542746,2.5717375485542746,2.3954248428344727,2.3954248428344727,1933402,0.0,0.0
1994-05-31,2.3711064655591687,2.6325352658638064,2.340707349212219,2.6203763484954834,2520859,0.0,0.0
1994-06-01,2.6264559816262936,2.6994131365342597,2.4866218144956638,2.5109407901763916,5116860,0.0,0.0
1994-06-02,2.4927012972078146,2.5595792215274353,2.4805414674535333,2.504861354827881,1232290,0.0,0.0
1994-06-03,2.5048613257904817,2.5717381100059136,2.4744619796229657,2.4987807273864746,1086880,0.0,0.0
1994-06-06,2.5048611705085673,2.5231004580662875,2.437983251110134,2.4440627098083496,781912,0.0,0.0
1994-06-07,2.444063063898421,2.444063063898421,2.3589469839396933,2.383265733718872,844164,0.0,0.0
1994-06-08,2.34070743164813,2.4501431605956125,2.316388684591946,2.4015047550201416,1316550,0.0,0.0
1994-06-09,2.37110649837731,2.4136645326816226,2.2859892904398302,2.298149347305298,783327,0.0,0.0
1994-06-10,2.279909995979984,2.3346280910931854,2.188713550567627,2.188713550567627,848251,0.0,0.0
1994-06-13,2.133995632947386,2.1887134989031884,2.0671177095368027,2.073198080062866,1132154,0.0,0.0
1994-06-14,2.073197630787774,2.133995170497081,2.024559234435156,2.0427985191345215,1051668,0.0,0.0
1994-06-15,2.0671177095368027,2.0914373687148005,2.024559673169999,2.073198080062866,668728,0.0,0.0
1994-06-16,2.097516734123358,2.127916078872738,2.0427988706107145,2.121835708618164,924021,0.0,0.0
1994-06-17,2.158314276063809,2.31030803697614,2.091437267357416,2.298149347305298,4057489,0.0,0.0
1994-06-20,2.2677497255510524,2.371106208626293,2.1339952687516233,2.1522345542907715,4478470,0.0,0.0
1994-06-21,2.109676375052437,2.1765531429613953,2.067117209648747,2.0914368629455566,1942048,0.0,0.0
1994-06-22,2.1035954826788905,2.1887126622028408,2.0975160259400076,2.1461546421051025,1106845,0.0,0.0
1994-06-23,2.1461551647218817,2.1704739090621237,2.085356708811025,2.0975165367126465,700797,0.0,0.0
1994-06-24,2.1157563496516354,2.1157563496516354,2.054958796613202,2.0610382556915283,714945,0.0,0.0
1994-06-27,2.018480020777856,2.036719307682839,1.9394434146772785,1.9759219884872437,1096627,0.0,0.0
1994-06-28,1.9759219884872437,2.000240733872874,1.945522873157926,1.9759219884872437,452736,0.0,0.0
1994-06-29,1.9880814172971102,2.0184805404529422,1.9455233740495654,1.9576832056045532,499581,0.0,0.0
1994-06-30,1.9698418975551326,2.030639225362159,1.945523148724956,2.0063204765319824,652222,0.0,0.0
1994-07-01,2.0245594876675264,2.0306389461734247,1.9455228812386696,1.9516023397445679,757232,0.0,0.0
1994-07-04,1.8908050961449308,1.9333632468167787,1.8908050961449308,1.9090443849563599,506655,0.0,0.0
1994-07-05,1.915123277237538,1.9820011854171753,1.915123277237538,1.9820011854171753,578338,0.0,0.0
1994-07-06,1.9759221650528411,1.9820016240767404,1.8968845264936518,1.915123701095581,524890,0.0,0.0
1994-07-07,1.8968845552610285,1.927283787700681,1.8908050961449308,1.9090443849563599,382939,0.0,0.0
1994-07-08,1.9090440990933877,1.9759218991415215,1.8968842712188863,1.9455227851867676,488106,0.0,0.0
1994-07-11,1.9759221950188703,1.9759221950188703,1.9029649258402621,1.9090443849563599,481503,0.0,0.0
1994-07-12,1.8968846797943115,1.9272839142297185,1.8908052202790882,1.8968846797943115,162702,0.0,0.0
1994-07-13,1.921204040900764,1.957682613061269,1.921204040900764,1.9455227851867676,674859,0.0,0.0
1994-07-14,1.9455230470071014,1.96984179456582,1.8968845264936518,1.915123701095581,925122,0.0,0.0
1994-07-15,1.8968847081153049,1.9151238844635865,1.7935292235645068,1.8056881427764893,939427,0.0,0.0
1994-07-18,1.7631296738555629,1.7631296738555629,1.6780136087169435,1.7084118127822876,772166,0.0,0.0
1994-07-19,1.702332354261828,1.7327314697902187,1.6415349207352123,1.7084118127822876,523790,0.0,0.0
1994-07-20,1.7023324817978944,1.7205717701887784,1.6293752143014697,1.6415350437164307,1153533,0.0,0.0
1994-07-21,1.6415351202715722,1.6415351202715722,1.5199394409076452,1.526019811630249,1816917,0.0,0.0
1994-07-22,1.519939285158372,1.54425894263042,1.4409025630989927,1.4591418504714966,2422137,0.0,0.0
1994-07-25,1.4226634597757508,1.5564180612564087,1.4165840003527743,1.5564180612564087,2640802,0.0,0.0
1994-07-26,1.5503384659769945,1.6658538815358015,1.4895411426853624,1.6597744226455688,6301990,0.0,0.0
1994-07-27,1.641535126355478,1.6658539888794475,1.495620697949815,1.5138599872589111,6712754,0.0,0.0
1994-07-28,1.4895410955151693,1.519939300466796,1.3679453134536743,1.3679453134536743,3474434,0.0,0.0
1994-07-29,1.355786681175232,1.3922652608934944,1.2828294078058082,1.355786681175232,2406732,0.0,0.0
1994-08-01,1.7023323856370634,2.006320242470146,1.5807376302756322,1.9941604137420654,17180388,0.0,0.0
1994-08-02,2.00632056187262,2.4015050323541556,1.945523231479525,1.9637625217437744,23253024,0.0,0.0
1994-08-03,1.9759223454674044,2.4319041447404346,1.9516026842250205,2.383265733718872,18890252,0.0,0.0
1994-08-04,2.5413394896351433,2.887885234727004,2.437983005532358,2.614295721054077,32113444,0.0,0.0
1994-08-05,2.7358918103661294,3.514100589808915,2.6750942601533696,3.343867540359497,27358459,0.0,0.0
1994-08-08,3.5080214628309476,3.57489915741856,3.0398796515096698,3.2830700874328613,20388525,0.0,0.0
1994-08-09,3.283069928470857,3.283069928470857,2.675094209898945,2.7845301628112793,13030622,0.0,0.0
1994-08-10,3.0277199168638234,3.465463307678175,2.6142961856406104,3.3742668628692627,17866094,0.0,0.0
1994-08-11,3.465463032058724,3.5141005244464183,2.924364321138359,3.0763580799102783,15831926,0.0,0.0
1994-08-12,2.979082179372627,3.435063910761881,2.979082179372627,3.088517904281616,7907946,0.0,0.0
1994-08-15,2.8574864594255787,3.0277197370008397,2.8088489660589184,2.90004563331604,5786689,0.0,0.0
1994-08-16,2.7784499966197007,3.5141007817466337,2.7784499966197007,3.2405121326446533,25024039,0.0,0.0
1994-08-17,3.3134694569949126,3.3317087455173033,3.131076343905224,3.2769906520843506,11521974,0.0,0.0
1994-08-18,3.2830700411577625,3.4958613562758014,3.070278726039724,3.3195488452911377,21171696,0.0,0.0
1994-08-19,3.2830703527098812,3.3742670298989075,3.058119187001181,3.1310765743255615,11162772,0.0,0.0
1994-08-22,2.979082215212201,3.1918735253189228,2.8574864321636864,3.045958995819092,6959872,0.0,0.0
1994-08-23,3.1614754013416917,3.1614754013416917,2.985161750650748,3.155395030975342,4220662,0.0,0.0
1994-08-24,3.1918735253189228,3.2222726419803793,3.045958995819092,3.045958995819092,4911399,0.0,0.0
1994-08-25,3.009481002364864,3.08851853867581,2.9730033313656095,2.9973220825195312,4490103,0.0,0.0
1994-08-26,3.027719765619266,3.0338001359448876,2.8574864864349365,2.8574864864349365,3789777,0.0,0.0
1994-08-29,2.8696463630530533,3.009480527309768,2.802768668607532,2.845327615737915,2001942,0.0,0.0
1994-08-30,2.7966894626136694,3.03380046050458,2.7662912535859134,2.9669227600097656,4871628,0.0,0.0
1994-08-31,3.039879897136535,3.222273023648791,2.9669227376779514,3.1310765743255615,10652186,0.0,0.0
1994-09-01,3.173634175513404,3.2161922088362083,3.0398794775880664,3.094597339630127,5915907,0.0,0.0
1994-09-02,3.100676856142037,3.2526708442521706,3.039879534336907,3.2101128101348877,10701547,0.0,0.0
1994-09-05,3.252670813661894,3.5748989860026406,3.228352067461168,3.556659698486328,17426563,0.0,0.0
1994-09-06,3.660015001175797,3.7694509525768165,3.41682458038604,3.5809783935546875,16432744,0.0,0.0
1994-09-07,3.46546280429788,3.769450757594233,3.07027841943947,3.2222723960876465,15540163,0.0,0.0
1994-09-08,3.374266657264535,3.4533032674619277,3.22227266779975,3.343867540359497,4958559,0.0,0.0
1994-09-09,3.40466435356857,3.40466435356857,3.191873073577881,3.191873073577881,4915015,0.0,0.0
1994-09-12,3.374266657264535,3.4897818431627377,3.2526708732416996,3.343867540359497,4945983,0.0,0.0
1994-09-13,3.404664862706485,3.4533032674619277,3.228352126595522,3.343867540359497,3570326,0.0,0.0
1994-09-14,3.392506075228255,3.6356965132721863,3.2830701160628384,3.404664993286133,11566776,0.0,0.0
1994-09-15,3.526260936741697,3.8180888827518413,3.252671140753068,3.757291555404663,12564996,0.0,0.0
1994-09-16,3.666094330021599,3.732972245946293,3.4837021475154275,3.647855043411255,15700507,0.0,0.0
1994-09-19,3.5870583677313137,3.939684790606179,3.556660158910997,3.7086541652679443,31918831,0.0,0.0
1994-09-20,3.7694512957432504,3.781611125508537,3.4654632990477845,3.5262608528137207,8522755,0.0,0.0
1994-09-21,3.587058246656394,3.6478555737081075,3.465463364687176,3.6235368251800537,4600300,0.0,0.0
1994-09-22,3.6417758464813232,3.6478553053002227,3.4958613152572324,3.6417758464813232,5315560,0.0,0.0
1994-09-23,3.5870581787138716,3.6174572973955175,3.2830701820184056,3.5262608528137207,5775528,0.0,0.0
1994-09-26,3.44114392811067,3.5505798986525203,3.4046653472186548,3.4776225090026855,1815031,0.0,0.0
